date,home,away,home_score,away_score,venue,game_type,source_url,season,margin,target,month,home_adv,elo_diff,prev_win_diff,prev_rd_diff,rest_diff,win5_diff,win10_diff,rd5_diff,rd10_diff,off10_diff,def10_diff,h2h_diff,final_win_diff,final_rd_diff,prob_home,prediction,confidence,selected,hit,variant
2026-03-29,巨人,阪神,6,12,東京ドーム,,https://handenomori.com/jpb/20260329/,2026,-6,0.0,3,1.0,-84.7015356668312,-0.12580664259072882,-1.0862589544727963,0,-1.0,-1.0,-4.0,-4.0,-2.0,-2.0,-0.2,-0.029999999999999916,-0.5,0.5484389521019674,0,0.5484389521019674,False,True,V4-C_rolling
2026-03-29,広島,中日,1,0,マツダスタジアム,,https://handenomori.com/jpb/20260329/,2026,1,1.0,3,1.0,-18.38912344016103,0.006643356643356635,0.18473193473193472,0,1.0,1.0,2.0,2.0,1.0,1.0,0.19999999999999996,-0.015109890109890112,-0.6991758241758241,0.5631494596405804,1,0.5631494596405804,False,True,V4-C_rolling
2026-03-31,ヤクルト,広島,8,3,神宮野球場,,https://handenomori.com/jpb/20260331/,2026,5,1.0,3,1.0,82.80613792281065,-0.027608825283243876,-0.5837805605247466,0,0.0,0.0,1.5,1.5,3.5,-2.0,0.30000000000000004,0.04706404706404704,0.033966033966033926,0.5300365282671552,0,0.5300365282671552,False,False,V4-C_rolling
2026-03-31,中日,巨人,2,5,ナゴヤドーム,,https://handenomori.com/jpb/20260331/,2026,-3,0.0,3,1.0,-61.08898443098269,-0.06442241968557755,-0.48490544543176123,0,0.0,0.0,3.0,3.0,-2.5,5.5,0.0,-0.10730769230769233,-0.09115384615384614,0.5425189366674611,0,0.5425189366674611,False,True,V4-C_rolling
2026-03-31,日本ハム,ロッテ,9,0,エスコンF,,https://handenomori.com/jpb/20260331/,2026,9,1.0,3,1.0,60.13211410491431,0.1641325536062378,1.646839320523531,0,-0.5,-0.5,-6.5,-6.5,-1.5,-5.0,0.09999999999999998,0.07410714285714282,0.9398809523809524,0.5335184685539759,0,0.5335184685539759,False,False,V4-C_rolling
2026-03-31,楽天,ソフトバンク,2,4,楽天モバイル,,https://handenomori.com/jpb/20260331/,2026,-2,0.0,3,1.0,-167.37462330397352,-0.16193893825472777,-1.7716450216450217,0,-1.0,-1.0,-6.5,-6.5,-5.0,-1.5,-0.3,-0.23969587835134054,-2.3771508603441376,0.5152360618005254,0,0.5152360618005254,False,True,V4-C_rolling
2026-03-31,西武,オリックス,5,3,メットライフドーム,,https://handenomori.com/jpb/20260331/,2026,2,1.0,3,1.0,-93.4982378533698,-0.07518796992481208,-0.3007518796992481,0,-0.5,-0.5,-7.0,-7.0,-3.5,-3.5,-0.09999999999999998,0.06494949494949487,0.6841414141414142,0.5243726011314115,0,0.5243726011314115,False,False,V4-C_rolling
2026-03-31,阪神,DeNA,4,1,京セラドーム大阪,,https://handenomori.com/jpb/20260331/,2026,3,1.0,3,1.0,71.50191853417778,0.1064222440944882,0.813115157480315,0,1.0,1.0,6.5,6.5,4.5,2.0,0.09999999999999998,0.11081632653061219,0.6404081632653061,0.5077249440022386,0,0.5077249440022386,False,False,V4-C_rolling
2026-04-01,中日,巨人,5,6,ナゴヤドーム,,https://handenomori.com/jpb/20260401/,2026,-1,0.0,4,1.0,-79.58999806537167,-0.06442241968557755,-0.48490544543176123,0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,-2.6666666666666665,2.6666666666666665,-0.09999999999999998,-0.10730769230769233,-0.09115384615384614,0.5400922474904953,0,0.5400922474904953,False,True,V4-C_rolling
2026-04-01,日本ハム,ロッテ,2,4,エスコンF,,https://handenomori.com/jpb/20260401/,2026,-2,0.0,4,1.0,74.78874313028291,0.1641325536062378,1.646839320523531,0,0.0,0.0,1.6666666666666665,1.6666666666666665,2.0000000000000004,-0.3333333333333339,0.09999999999999998,0.07410714285714282,0.9398809523809524,0.5450790070177104,0,0.5450790070177104,False,True,V4-C_rolling
2026-04-01,楽天,ソフトバンク,1,6,楽天モバイル,,https://handenomori.com/jpb/20260401/,2026,-5,0.0,4,1.0,-180.10302820342645,-0.16193893825472777,-1.7716450216450217,0,-1.0,-1.0,-5.666666666666666,-5.666666666666666,-4.0,-1.6666666666666665,-0.3,-0.23969587835134054,-2.3771508603441376,0.5154315108412122,0,0.5154315108412122,False,True,V4-C_rolling
2026-04-01,西武,オリックス,0,4,メットライフドーム,,https://handenomori.com/jpb/20260401/,2026,-4,0.0,4,1.0,-70.16227287596507,-0.07518796992481208,-0.3007518796992481,0,0.0,0.0,-3.3333333333333335,-3.3333333333333335,-1.666666666666667,-1.666666666666667,-0.09999999999999998,0.06494949494949487,0.6841414141414142,0.5292806719980323,0,0.5292806719980323,False,True,V4-C_rolling
2026-04-01,阪神,DeNA,1,4,京セラドーム大阪,,https://handenomori.com/jpb/20260401/,2026,-3,0.0,4,1.0,85.55624742209307,0.1064222440944882,0.813115157480315,0,1.0,1.0,6.333333333333333,6.333333333333333,4.0,2.3333333333333335,0.09999999999999998,0.11081632653061219,0.6404081632653061,0.5117314329673657,0,0.5117314329673657,False,True,V4-C_rolling
2026-04-02,ヤクルト,広島,2,1,神宮野球場,,https://handenomori.com/jpb/20260402/,2026,1,1.0,4,1.0,96.27314105124196,-0.027608825283243876,-0.5837805605247466,0,0.33333333333333337,0.33333333333333337,4.333333333333334,4.333333333333334,4.0,0.3333333333333335,0.30000000000000004,0.04706404706404704,0.033966033966033926,0.5361909802410831,0,0.5361909802410831,False,False,V4-C_rolling
2026-04-02,中日,巨人,2,1,ナゴヤドーム,,https://handenomori.com/jpb/20260402/,2026,1,1.0,4,1.0,-97.03719203847868,-0.06442241968557755,-0.48490544543176123,0,-0.5,-0.5,-0.5,-0.5,-2.25,1.75,-0.2,-0.10730769230769233,-0.09115384615384614,0.5513716031583379,0,0.5513716031583379,False,False,V4-C_rolling
2026-04-02,日本ハム,ロッテ,7,1,エスコンF,,https://handenomori.com/jpb/20260402/,2026,6,1.0,4,1.0,48.671077481648354,0.1641325536062378,1.646839320523531,0,-0.25,-0.25,0.25,0.25,1.0,-0.75,0.09999999999999998,0.07410714285714282,0.9398809523809524,0.5478928572772691,0,0.5478928572772691,False,False,V4-C_rolling
2026-04-02,楽天,ソフトバンク,5,4,楽天モバイル,,https://handenomori.com/jpb/20260402/,2026,1,1.0,4,1.0,-192.204218764615,-0.16193893825472777,-1.7716450216450217,0,-1.0,-1.0,-6.75,-6.75,-4.25,-2.5,-0.3,-0.23969587835134054,-2.3771508603441376,0.5142637762481325,0,0.5142637762481325,False,False,V4-C_rolling
2026-04-02,西武,オリックス,3,7,メットライフドーム,,https://handenomori.com/jpb/20260402/,2026,-4,0.0,4,1.0,-88.14505216059683,-0.07518796992481208,-0.3007518796992481,0,-0.25,-0.25,-4.5,-4.5,-2.25,-2.25,-0.09999999999999998,0.06494949494949487,0.6841414141414142,0.526561342364652,0,0.526561342364652,False,True,V4-C_rolling
2026-04-02,阪神,DeNA,4,3,京セラドーム大阪,,https://handenomori.com/jpb/20260402/,2026,1,1.0,4,1.0,58.88220075592267,0.1064222440944882,0.813115157480315,0,0.5,0.5,3.25,3.25,2.25,1.0,0.0,0.11081632653061219,0.6404081632653061,0.5052944963862329,0,0.5052944963862329,False,False,V4-C_rolling
2026-04-03,ヤクルト,中日,0,1,神宮野球場,,https://handenomori.com/jpb/20260403/,2026,-1,0.0,4,1.0,102.79405877017189,-0.02096546863988724,-0.39904862579281186,0,0.8,0.8,3.75,3.75,3.0,0.75,0.0,0.03195415695415693,-0.6652097902097902,0.5329475657109909,0,0.5329475657109909,False,True,V4-C_rolling
2026-04-03,ロッテ,ソフトバンク,3,2,ZOZOマリンスタジアム,,https://handenomori.com/jpb/20260403/,2026,1,1.0,4,1.0,-152.91659129041432,-0.20300751879699253,-1.8045112781954886,0,-0.4,-0.4,-3.5999999999999996,-3.5999999999999996,-2.3999999999999995,-1.2000000000000002,0.0,-0.15870098039215685,-2.030637254901961,0.5248270706752832,0,0.5248270706752832,False,False,V4-C_rolling
2026-04-03,巨人,DeNA,1,3,東京ドーム,,https://handenomori.com/jpb/20260403/,2026,-2,0.0,4,1.0,-23.098762095676648,-0.01938439849624063,-0.2731437969924812,0,0.2,0.2,0.19999999999999996,0.19999999999999996,1.0,-0.7999999999999998,0.09999999999999998,0.08081632653061227,0.1404081632653061,0.5335816045477284,0,0.5335816045477284,False,True,V4-C_rolling
2026-04-03,広島,阪神,2,4,マツダスタジアム,,https://handenomori.com/jpb/20260403/,2026,-2,0.0,4,1.0,-176.47056510024527,-0.18358570563294974,-1.3864324651726228,0,-0.30000000000000004,-0.30000000000000004,-2.8,-2.8,-2.8499999999999996,0.04999999999999982,-0.3,-0.15241758241758235,-1.2903296703296703,0.5437276760229415,0,0.5437276760229415,False,True,V4-C_rolling
2026-04-03,日本ハム,オリックス,12,3,エスコンF,,https://handenomori.com/jpb/20260403/,2026,9,1.0,4,1.0,-21.031748153655144,0.0513505987190197,1.0754107490949596,0,-0.4,-0.4,-1.2000000000000002,-1.2000000000000002,0.20000000000000018,-1.4,0.0,0.03780663780663773,0.8331890331890333,0.5742996339938367,1,0.5742996339938367,False,True,V4-C_rolling
2026-04-03,西武,楽天,3,6,メットライフドーム,,https://handenomori.com/jpb/20260403/,2026,-3,0.0,4,1.0,-9.323001003944228,-0.0034745955798587413,0.23781043517885625,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.18224489795918364,1.1373469387755102,0.5045359319982156,0,0.5045359319982156,False,True,V4-C_rolling
2026-04-04,ヤクルト,中日,11,6,神宮野球場,,https://handenomori.com/jpb/20260404/,2026,5,1.0,4,1.0,75.25328340416718,-0.02096546863988724,-0.39904862579281186,0,0.4,0.46666666666666673,2.6,2.6666666666666665,2.166666666666667,0.5,-0.09999999999999998,0.03195415695415693,-0.6652097902097902,0.5317179921165082,0,0.5317179921165082,False,False,V4-C_rolling
2026-04-04,ロッテ,ソフトバンク,2,5,ZOZOマリンスタジアム,,https://handenomori.com/jpb/20260404/,2026,-3,0.0,4,1.0,-126.37791522329803,-0.20300751879699253,-1.8045112781954886,0,-0.19999999999999996,-0.16666666666666663,-5.0,-2.6666666666666665,-1.8333333333333335,-0.8333333333333335,0.0,-0.15870098039215685,-2.030637254901961,0.5114433560083547,0,0.5114433560083547,False,True,V4-C_rolling
2026-04-04,巨人,DeNA,8,4,東京ドーム,,https://handenomori.com/jpb/20260404/,2026,4,1.0,4,1.0,-43.783584590807095,-0.01938439849624063,-0.2731437969924812,0,0.0,0.0,-0.8,-0.5000000000000001,0.5,-0.9999999999999996,0.0,0.08081632653061227,0.1404081632653061,0.5352049629238554,0,0.5352049629238554,False,False,V4-C_rolling
2026-04-04,広島,阪神,5,7,マツダスタジアム,,https://handenomori.com/jpb/20260404/,2026,-2,0.0,4,1.0,-188.74896710761845,-0.18358570563294974,-1.3864324651726228,0,-0.4,-0.43333333333333335,-3.0,-3.033333333333333,-2.7,-0.3333333333333335,-0.3,-0.15241758241758235,-1.2903296703296703,0.5505869572897268,0,0.5505869572897268,False,True,V4-C_rolling
2026-04-04,日本ハム,オリックス,6,3,エスコンF,,https://handenomori.com/jpb/20260404/,2026,3,1.0,4,1.0,-1.835392421973438,0.0513505987190197,1.0754107490949596,0,0.0,-0.16666666666666663,4.0,2.0,1.666666666666666,0.3333333333333335,0.09999999999999998,0.03780663780663773,0.8331890331890333,0.5752202141425709,1,0.5752202141425709,False,True,V4-C_rolling
2026-04-04,西武,楽天,1,2,メットライフドーム,,https://handenomori.com/jpb/20260404/,2026,-1,0.0,4,1.0,-30.798402717594854,-0.0034745955798587413,0.23781043517885625,0,0.0,0.0,-0.19999999999999996,-0.9999999999999998,-0.5,-0.5,0.0,0.18224489795918364,1.1373469387755102,0.509770926712603,0,0.509770926712603,False,True,V4-C_rolling
2026-04-05,ヤクルト,中日,7,5,神宮野球場,,https://handenomori.com/jpb/20260405/,2026,2,1.0,4,1.0,89.11138861023528,-0.02096546863988724,-0.39904862579281186,0,0.4,0.5476190476190477,3.8,3.7857142857142856,2.7380952380952386,1.047619047619048,-0.09999999999999998,0.03195415695415693,-0.6652097902097902,0.5350556871700791,0,0.5350556871700791,False,False,V4-C_rolling
2026-04-05,ロッテ,ソフトバンク,3,4,ZOZOマリンスタジアム,,https://handenomori.com/jpb/20260405/,2026,-1,0.0,4,1.0,-141.23580082272042,-0.20300751879699253,-1.8045112781954886,0,-0.19999999999999996,-0.28571428571428575,-4.6,-3.142857142857143,-2.0,-1.1428571428571432,0.0,-0.15870098039215685,-2.030637254901961,0.5235018394608417,0,0.5235018394608417,False,True,V4-C_rolling
2026-04-05,巨人,DeNA,3,2,東京ドーム,,https://handenomori.com/jpb/20260405/,2026,1,1.0,4,1.0,-23.278068510935555,-0.01938439849624063,-0.2731437969924812,0,0.19999999999999996,0.14285714285714285,1.6,0.7142857142857142,1.0,-0.2857142857142856,0.0,0.08081632653061227,0.1404081632653061,0.5359390891230525,0,0.5359390891230525,False,False,V4-C_rolling
2026-04-05,広島,阪神,2,1,マツダスタジアム,,https://handenomori.com/jpb/20260405/,2026,1,1.0,4,1.0,-200.43426101558157,-0.18358570563294974,-1.3864324651726228,0,-0.6000000000000001,-0.5238095238095237,-2.8,-3.1904761904761907,-2.5238095238095233,-0.6666666666666665,-0.3,-0.15241758241758235,-1.2903296703296703,0.5582563389327938,1,0.5582563389327938,False,True,V4-C_rolling
2026-04-05,日本ハム,オリックス,8,2,エスコンF,,https://handenomori.com/jpb/20260405/,2026,6,1.0,4,1.0,16.261276676785428,0.0513505987190197,1.0754107490949596,0,0.4,0.0,6.2,2.5714285714285716,1.8571428571428568,0.714285714285714,0.09999999999999998,0.03780663780663773,0.8331890331890333,0.5630747922098404,1,0.5630747922098404,False,True,V4-C_rolling
2026-04-07,DeNA,中日,5,3,横浜スタジアム,,https://handenomori.com/jpb/20260407/,2026,2,1.0,4,1.0,86.7602143082895,0.08380681818181818,0.7580492424242424,0,0.0,0.0,1.0,0.25,0.0,0.25,0.19999999999999996,0.026491365777080056,-0.04925431711145997,0.5353335960970309,0,0.5353335960970309,False,False,V4-C_rolling
2026-04-07,オリックス,ロッテ,3,1,京セラドーム大阪,,https://handenomori.com/jpb/20260407/,2026,2,1.0,4,1.0,58.9893795997898,0.1127819548872181,0.5714285714285714,0,0.0,0.125,-0.6000000000000001,0.5,1.125,-0.625,0.0,0.03630050505050508,0.10669191919191923,0.5140186018501706,0,0.5140186018501706,False,False,V4-C_rolling
2026-04-07,ソフトバンク,西武,6,8,PayPayドーム,,https://handenomori.com/jpb/20260407/,2026,-2,0.0,4,1.0,195.10105330679585,0.1654135338345865,1.5338345864661653,-1,0.39999999999999997,0.4642857142857143,3.4,4.303571428571429,2.5892857142857144,1.7142857142857144,0.4,0.0574509803921569,1.2398039215686274,0.5837897964038801,1,0.5837897964038801,False,False,V4-C_rolling
2026-04-07,広島,巨人,5,2,マツダスタジアム,,https://handenomori.com/jpb/20260407/,2026,3,1.0,4,1.0,-86.88941785874727,-0.05777906304222091,-0.3001735106998265,0,-0.39999999999999997,-0.07142857142857145,-2.4,-0.75,-1.4642857142857144,0.7142857142857144,0.0,-0.12241758241758244,-0.7903296703296703,0.5572855973896308,1,0.5572855973896308,False,True,V4-C_rolling
2026-04-07,楽天,日本ハム,3,0,楽天モバイル,,https://handenomori.com/jpb/20260407/,2026,3,1.0,4,1.0,-81.07774801407186,-0.12306397306397304,-1.6139730639730638,1,-0.20000000000000007,-0.19642857142857145,-4.800000000000001,-4.410714285714286,-3.642857142857143,-0.7678571428571432,-0.09999999999999998,-0.1551020408163265,-1.2863945578231293,0.5088959175398491,0,0.5088959175398491,False,False,V4-C_rolling
2026-04-07,阪神,ヤクルト,9,3,甲子園球場,,https://handenomori.com/jpb/20260407/,2026,6,1.0,4,1.0,65.2331406997082,0.2111945309161936,1.9702130256973693,0,-0.20000000000000007,-0.1071428571428571,-2.1999999999999997,-0.9285714285714284,-1.0535714285714288,0.125,0.19999999999999996,0.10535353535353531,1.2563636363636363,0.555250302080207,1,0.555250302080207,False,True,V4-C_rolling
2026-04-08,DeNA,中日,4,6,横浜スタジアム,,https://handenomori.com/jpb/20260408/,2026,-2,0.0,4,1.0,100.02465083468087,0.08380681818181818,0.7580492424242424,0,0.0,0.1111111111111111,0.9999999999999999,0.6666666666666666,0.22222222222222232,0.44444444444444464,0.30000000000000004,0.026491365777080056,-0.04925431711145997,0.5356094636740139,0,0.5356094636740139,False,True,V4-C_rolling
2026-04-08,オリックス,ロッテ,9,1,京セラドーム大阪,,https://handenomori.com/jpb/20260408/,2026,8,1.0,4,1.0,73.70714782524396,0.1127819548872181,0.5714285714285714,0,0.2,0.22222222222222227,-0.19999999999999973,0.8888888888888891,1.2222222222222223,-0.33333333333333304,0.09999999999999998,0.03630050505050508,0.10669191919191923,0.5122752495333996,0,0.5122752495333996,False,False,V4-C_rolling
2026-04-08,ソフトバンク,西武,1,2,PayPayドーム,,https://handenomori.com/jpb/20260408/,2026,-1,0.0,4,1.0,163.50342444047578,0.1654135338345865,1.5338345864661653,0,0.2,0.29166666666666663,2.0,3.3194444444444446,2.0,1.3194444444444446,0.4,0.0574509803921569,1.2398039215686274,0.5847873635331411,1,0.5847873635331411,False,False,V4-C_rolling
2026-04-08,広島,巨人,1,2,マツダスタジアム,,https://handenomori.com/jpb/20260408/,2026,-1,0.0,4,1.0,-63.924435136001875,-0.05777906304222091,-0.3001735106998265,0,0.0,0.05555555555555558,0.0,0.05555555555555558,-0.9305555555555554,0.9861111111111107,0.09999999999999998,-0.12241758241758244,-0.7903296703296703,0.5531326294275576,0,0.5531326294275576,False,True,V4-C_rolling
2026-04-08,楽天,日本ハム,0,1,楽天モバイル,,https://handenomori.com/jpb/20260408/,2026,-1,0.0,4,1.0,-58.44074203111404,-0.12306397306397304,-1.6139730639730638,0,0.0,-0.05555555555555558,-3.6,-3.1944444444444446,-2.9027777777777777,-0.2916666666666665,0.0,-0.1551020408163265,-1.2863945578231293,0.4997507386316739,0,0.500249261368326,False,True,V4-C_rolling
2026-04-08,阪神,ヤクルト,2,3,甲子園球場,,https://handenomori.com/jpb/20260408/,2026,-1,0.0,4,1.0,79.61817553311221,0.2111945309161936,1.9702130256973693,0,0.20000000000000007,0.02777777777777779,1.8,0.625,-0.23611111111111072,0.8611111111111112,0.19999999999999996,0.10535353535353531,1.2563636363636363,0.5599405272683313,1,0.5599405272683313,False,False,V4-C_rolling
2026-04-09,ソフトバンク,西武,2,0,PayPayドーム,,https://handenomori.com/jpb/20260409/,2026,2,1.0,4,1.0,133.17658828334493,0.1654135338345865,1.5338345864661653,0,0.0,0.15555555555555556,1.0,2.7555555555555555,1.7111111111111108,1.0444444444444447,0.30000000000000004,0.0574509803921569,1.2398039215686274,0.5866877351362169,1,0.5866877351362169,False,True,V4-C_rolling
2026-04-09,楽天,日本ハム,2,4,楽天モバイル,,https://handenomori.com/jpb/20260409/,2026,-2,0.0,4,1.0,-77.09342811778151,-0.12306397306397304,-1.6139730639730638,0,0.0,-0.15555555555555556,-1.8000000000000003,-3.0777777777777775,-2.7444444444444445,-0.3333333333333335,0.0,-0.1551020408163265,-1.2863945578231293,0.5032202066017116,0,0.5032202066017116,False,True,V4-C_rolling
2026-04-09,阪神,ヤクルト,2,0,甲子園球場,,https://handenomori.com/jpb/20260409/,2026,2,1.0,4,1.0,53.249599771725116,0.2111945309161936,1.9702130256973693,0,0.0,-0.07777777777777783,1.4000000000000001,0.3666666666666667,-0.28888888888888964,0.6555555555555554,0.09999999999999998,0.10535353535353531,1.2563636363636363,0.5635947238886618,1,0.5635947238886618,False,True,V4-C_rolling
2026-04-10,中日,阪神,3,5,ナゴヤドーム,,https://handenomori.com/jpb/20260410/,2026,-2,0.0,4,1.0,-161.9411138985622,-0.19022906227630637,-1.5711643999045575,1,-0.19999999999999996,-0.39999999999999997,-2.8,-2.8,-1.4999999999999996,-1.3000000000000003,0.0,-0.13730769230769224,-0.5911538461538461,0.5256151322904234,0,0.5256151322904234,False,True,V4-C_rolling
2026-04-10,巨人,ヤクルト,3,2,東京ドーム,,https://handenomori.com/jpb/20260410/,2026,1,1.0,4,1.0,-20.24010511655183,0.08538788832546479,0.883954071224573,1,0.0,-0.19999999999999996,0.2,-1.4,-1.0000000000000004,-0.3999999999999999,0.09999999999999998,0.0753535353535354,0.7563636363636363,0.5737533704236497,1,0.5737533704236497,False,True,V4-C_rolling
2026-04-10,西武,ロッテ,3,6,県営大宮,,https://handenomori.com/jpb/20260410/,2026,-3,0.0,4,1.0,-0.011605085528799464,0.03759398496240601,0.2706766917293233,-1,0.2,0.10000000000000003,2.0,0.2999999999999998,0.0,0.2999999999999998,0.0,0.10124999999999995,0.7908333333333334,0.518542644966502,0,0.518542644966502,False,True,V4-C_rolling
2026-04-11,DeNA,広島,4,3,横浜スタジアム,,https://handenomori.com/jpb/20260411/,2026,1,1.0,4,1.0,81.45932733624636,0.07716346153846154,0.5733173076923077,0,0.0,-0.14444444444444443,-0.39999999999999997,-0.34444444444444444,0.6555555555555554,-1.0,0.0,0.04160125588697017,0.6499215070643641,0.5261576169859199,0,0.5261576169859199,False,False,V4-C_rolling
2026-04-11,中日,阪神,3,9,ナゴヤドーム,,https://handenomori.com/jpb/20260411/,2026,-6,0.0,4,1.0,-174.94248035392388,-0.19022906227630637,-1.5711643999045575,0,-0.39999999999999997,-0.39999999999999997,-3.4000000000000004,-2.5,-0.6000000000000001,-1.9,-0.09999999999999998,-0.13730769230769224,-0.5911538461538461,0.5333806516438856,0,0.5333806516438856,False,True,V4-C_rolling
2026-04-11,巨人,ヤクルト,2,3,東京ドーム,,https://handenomori.com/jpb/20260411/,2026,-1,0.0,4,1.0,-1.0892421985683995,0.08538788832546479,0.883954071224573,0,0.4,0.0,2.0,-0.7,-0.39999999999999947,-0.2999999999999998,0.09999999999999998,0.0753535353535354,0.7563636363636363,0.5631118696942563,1,0.5631118696942563,False,False,V4-C_rolling
2026-04-11,日本ハム,ソフトバンク,3,6,エスコンF,,https://handenomori.com/jpb/20260411/,2026,-3,0.0,4,1.0,-30.723809859362746,-0.03887496519075473,-0.15767195767195763,0,0.20000000000000007,0.09999999999999998,1.2000000000000002,1.5000000000000002,1.0999999999999996,0.3999999999999999,0.0,-0.08459383753501404,-1.0907563025210083,0.536348937908675,0,0.536348937908675,False,True,V4-C_rolling
2026-04-11,楽天,オリックス,11,4,楽天モバイル,,https://handenomori.com/jpb/20260411/,2026,7,1.0,4,1.0,-68.87656383277226,-0.07171337434495334,-0.5385623148781044,-1,0.19999999999999996,-0.19999999999999996,2.4000000000000004,-1.4,-2.0,0.6000000000000001,-0.2,-0.11729540300968877,-0.453205524634096,0.5381907070518347,0,0.5381907070518347,False,False,V4-C_rolling
2026-04-11,西武,ロッテ,5,2,メットライフドーム,,https://handenomori.com/jpb/20260411/,2026,3,1.0,4,1.0,-22.01891790483046,0.03759398496240601,0.2706766917293233,0,0.2,0.10000000000000003,1.6,1.9000000000000001,0.7999999999999998,1.0999999999999996,-0.09999999999999998,0.10124999999999995,0.7908333333333334,0.5204843059534516,0,0.5204843059534516,False,False,V4-C_rolling
2026-04-12,DeNA,広島,6,5,横浜スタジアム,,https://handenomori.com/jpb/20260412/,2026,1,1.0,4,1.0,94.99567425621512,0.07716346153846154,0.5733173076923077,0,0.0,0.0,-0.8,0.09999999999999998,0.7999999999999998,-0.6999999999999997,0.09999999999999998,0.04160125588697017,0.6499215070643641,0.5297741971481343,0,0.5297741971481343,False,False,V4-C_rolling
2026-04-12,中日,阪神,0,3,ナゴヤドーム,,https://handenomori.com/jpb/20260412/,2026,-3,0.0,4,1.0,-187.29586116926316,-0.19022906227630637,-1.5711643999045575,0,-0.6000000000000001,-0.39999999999999997,-5.0,-3.3,-0.8000000000000003,-2.5,-0.09999999999999998,-0.13730769230769224,-0.5911538461538461,0.5429517814497324,0,0.5429517814497324,False,True,V4-C_rolling
